src,dst,l_A,l_B,l_e,timestamp
49,5,type1,type1,edge3,2004-10-24 20:19:35
29,89,type1,type1,edge1,2004-10-24 20:23:37
44,8,type1,type1,edge1,2004-10-24 20:23:44
35,50,type1,type1,edge1,2004-10-24 20:23:51
78,261,type1,type2,edge2,2004-10-24 20:27:56
44,29,type1,type1,edge2,2004-10-24 20:28:28
141,35,type2,type1,edge2,2004-10-24 20:29:46
97,103,type1,type2,edge1,2004-10-24 20:33:21
22,92,type1,type1,edge2,2004-10-24 20:35:06
16,71,type1,type1,edge1,2004-10-24 20:40:42
31,24,type1,type1,edge1,2004-10-24 20:41:02
28,38,type1,type1,edge3,2004-10-24 20:43:05
85,202,type1,type2,edge1,2004-10-24 20:44:32
11,4,type1,type1,edge1,2004-10-24 20:44:47
35,7,type1,type1,edge1,2004-10-24 20:47:08
44,24,type1,type1,edge1,2004-10-24 20:48:23
97,34,type1,type1,edge1,2004-10-24 20:49:00
70,1,type1,type1,edge1,2004-10-24 20:49:15
97,103,type1,type2,edge2,2004-10-24 20:50:10
70,34,type1,type1,edge2,2004-10-24 20:52:55
15,8,type1,type1,edge1,2004-10-24 20:53:57
97,103,type1,type2,edge2,2004-10-24 20:54:11
50,5,type1,type1,edge1,2004-10-24 20:55:03
6,8,type1,type1,edge1,2004-10-24 20:57:48
97,103,type1,type2,edge1,2004-10-24 20:59:10
15,8,type1,type1,edge1,2004-10-24 21:05:30
65,8,type1,type1,edge1,2004-10-24 21:07:41
166,27,type2,type1,edge1,2004-10-24 21:08:50
65,17,type1,type1,edge1,2004-10-24 21:08:50
36,15,type1,type1,edge1,2004-10-24 21:09:33
10,22,type1,type1,edge2,2004-10-24 21:10:04
8,65,type1,type1,edge1,2004-10-24 21:10:04
50,35,type1,type1,edge2,2004-10-24 21:12:51
44,13,type1,type1,edge1,2004-10-24 21:14:38
31,10,type1,type1,edge3,2004-10-24 21:17:02
28,38,type1,type1,edge2,2004-10-24 21:22:24
136,35,type2,type1,edge2,2004-10-24 21:23:57
17,2,type1,type1,edge1,2004-10-24 21:25:30
35,80,type1,type1,edge1,2004-10-24 21:26:27
88,80,type1,type1,edge1,2004-10-24 21:26:27
90,72,type1,type1,edge2,2004-10-24 21:30:41
7,13,type1,type1,edge4,2004-10-24 21:33:02
90,72,type1,type1,edge1,2004-10-24 21:37:39
186,85,type2,type1,edge1,2004-10-24 21:39:27
72,124,type1,type2,edge2,2004-10-24 21:41:17
72,80,type1,type1,edge2,2004-10-24 21:42:52
27,170,type1,type2,edge1,2004-10-24 21:50:41
80,72,type1,type1,edge3,2004-10-24 21:51:10
156,85,type2,type1,edge1,2004-10-24 21:51:12
60,9,type1,type1,edge3,2004-10-24 21:52:08
97,34,type1,type1,edge4,2004-10-24 21:52:37
44,13,type1,type1,edge3,2004-10-24 21:56:16
26,70,type1,type1,edge1,2004-10-24 21:56:29
11,24,type1,type1,edge1,2004-10-24 22:00:30
11,24,type1,type1,edge1,2004-10-24 22:01:01
176,82,type2,type1,edge2,2004-10-24 22:02:24
85,156,type1,type2,edge1,2004-10-24 22:02:44
31,10,type1,type1,edge2,2004-10-24 22:03:19
156,85,type2,type1,edge2,2004-10-24 22:03:55
80,35,type1,type1,edge1,2004-10-24 22:05:06
80,88,type1,type1,edge1,2004-10-24 22:05:06
27,7,type1,type1,edge1,2004-10-24 22:08:38
4,50,type1,type1,edge1,2004-10-24 22:09:44
29,89,type1,type1,edge1,2004-10-24 22:10:45
24,11,type1,type1,edge4,2004-10-24 22:11:36
60,103,type1,type2,edge1,2004-10-24 22:12:13
69,2,type1,type1,edge1,2004-10-24 22:12:33
26,1,type1,type1,edge2,2004-10-24 22:15:39
22,31,type1,type1,edge2,2004-10-24 22:18:13
90,72,type1,type1,edge1,2004-10-24 22:18:58
90,72,type1,type1,edge1,2004-10-24 22:20:16
86,47,type1,type1,edge2,2004-10-24 22:20:52
2,69,type1,type1,edge2,2004-10-24 22:22:48
72,90,type1,type1,edge2,2004-10-24 22:23:34
80,72,type1,type1,edge4,2004-10-24 22:31:38
97,56,type1,type1,edge2,2004-10-24 22:32:05
3,83,type1,type1,edge1,2004-10-24 22:34:10
65,15,type1,type1,edge3,2004-10-24 22:40:28
15,12,type1,type1,edge1,2004-10-24 22:44:32
97,56,type1,type1,edge4,2004-10-24 22:47:11
50,35,type1,type1,edge1,2004-10-24 22:47:31
90,72,type1,type1,edge1,2004-10-24 22:54:04
72,90,type1,type1,edge2,2004-10-24 22:54:52
15,12,type1,type1,edge1,2004-10-24 22:56:14
24,9,type1,type1,edge4,2004-10-24 22:57:55
13,215,type1,type2,edge1,2004-10-24 22:58:25
37,4,type1,type1,edge1,2004-10-24 22:58:45
50,4,type1,type1,edge1,2004-10-24 23:01:46
49,5,type1,type1,edge2,2004-10-24 23:01:47
37,4,type1,type1,edge1,2004-10-24 23:01:48
35,29,type1,type1,edge4,2004-10-24 23:03:07
35,50,type1,type1,edge1,2004-10-24 23:05:15
51,48,type1,type1,edge1,2004-10-24 23:11:15
51,24,type1,type1,edge3,2004-10-24 23:11:34
124,72,type2,type1,edge1,2004-10-24 23:13:25
50,4,type1,type1,edge1,2004-10-24 23:14:01
50,4,type1,type1,edge1,2004-10-24 23:14:22
50,5,type1,type1,edge1,2004-10-24 23:14:50
50,5,type1,type1,edge1,2004-10-24 23:15:30
50,4,type1,type1,edge1,2004-10-24 23:25:09
211,13,type2,type1,edge2,2004-10-24 23:27:34
96,9,type1,type1,edge1,2004-10-24 23:32:27
35,136,type1,type2,edge2,2004-10-24 23:32:46
97,103,type1,type2,edge1,2004-10-24 23:33:32
90,72,type1,type1,edge1,2004-10-24 23:34:51
56,97,type1,type1,edge1,2004-10-24 23:39:31
97,103,type1,type2,edge4,2004-10-24 23:40:58
78,155,type1,type2,edge1,2004-10-24 23:41:22
16,46,type1,type1,edge2,2004-10-24 23:43:52
83,3,type1,type1,edge2,2004-10-24 23:44:30
78,164,type1,type2,edge1,2004-10-24 23:48:09
29,9,type1,type1,edge2,2004-10-24 23:49:16
27,43,type1,type1,edge3,2004-10-24 23:50:07
57,98,type1,type2,edge1,2004-10-24 23:51:15
261,78,type2,type1,edge1,2004-10-24 23:52:11
78,155,type1,type2,edge2,2004-10-24 23:53:14
72,124,type1,type2,edge1,2004-10-24 23:53:47
215,13,type2,type1,edge2,2004-10-24 23:59:10
35,128,type1,type2,edge1,2004-10-25 00:02:09
44,47,type1,type1,edge2,2004-10-25 00:02:34
84,3,type1,type1,edge2,2004-10-25 00:04:57
57,98,type1,type2,edge1,2004-10-25 00:07:04
29,89,type1,type1,edge1,2004-10-25 00:07:38
49,5,type1,type1,edge4,2004-10-25 00:10:32
3,84,type1,type1,edge4,2004-10-25 00:12:36
29,44,type1,type1,edge1,2004-10-25 00:13:33
57,87,type1,type1,edge1,2004-10-25 00:13:54
57,88,type1,type1,edge3,2004-10-25 00:14:23
181,13,type2,type1,edge2,2004-10-25 00:14:52
90,105,type1,type2,edge1,2004-10-25 00:17:49
35,2,type1,type1,edge1,2004-10-25 00:18:06
16,96,type1,type1,edge1,2004-10-25 00:24:59
96,73,type1,type1,edge2,2004-10-25 00:25:51
70,6,type1,type1,edge3,2004-10-25 00:27:41
89,7,type1,type1,edge1,2004-10-25 00:28:57
88,57,type1,type1,edge3,2004-10-25 00:29:23
24,7,type1,type1,edge1,2004-10-25 00:29:53
53,51,type1,type1,edge4,2004-10-25 00:30:12
35,22,type1,type1,edge1,2004-10-25 00:30:39
10,2,type1,type1,edge1,2004-10-25 00:33:53
10,2,type1,type1,edge1,2004-10-25 00:34:33
70,26,type1,type1,edge1,2004-10-25 00:38:06
35,7,type1,type1,edge2,2004-10-25 00:38:36
181,13,type2,type1,edge2,2004-10-25 00:41:46
60,103,type1,type2,edge3,2004-10-25 00:44:27
3,83,type1,type1,edge2,2004-10-25 00:45:34
181,13,type2,type1,edge1,2004-10-25 00:47:30
3,83,type1,type1,edge2,2004-10-25 00:47:30
13,214,type1,type2,edge2,2004-10-25 00:48:44
3,83,type1,type1,edge1,2004-10-25 00:51:32
50,4,type1,type1,edge1,2004-10-25 00:52:56
10,2,type1,type1,edge1,2004-10-25 00:54:10
103,60,type2,type1,edge3,2004-10-25 00:54:42
38,6,type1,type1,edge4,2004-10-25 00:56:03
3,83,type1,type1,edge1,2004-10-25 00:59:32
103,60,type2,type1,edge2,2004-10-25 01:00:29
3,83,type1,type1,edge1,2004-10-25 01:00:50
13,6,type1,type1,edge2,2004-10-25 01:05:00
26,70,type1,type1,edge1,2004-10-25 01:06:03
20,4,type1,type1,edge2,2004-10-25 01:06:25
6,70,type1,type1,edge2,2004-10-25 01:06:54
36,1,type1,type1,edge2,2004-10-25 01:07:29
83,3,type1,type1,edge1,2004-10-25 01:12:04
37,2,type1,type1,edge1,2004-10-25 01:12:46
37,5,type1,type1,edge1,2004-10-25 01:14:25
37,3,type1,type1,edge1,2004-10-25 01:15:35
171,13,type2,type1,edge1,2004-10-25 01:16:15
171,13,type2,type1,edge1,2004-10-25 01:17:08
13,105,type1,type2,edge2,2004-10-25 01:17:48
10,2,type1,type1,edge1,2004-10-25 01:23:43
78,257,type1,type2,edge4,2004-10-25 01:25:28
2,10,type1,type1,edge1,2004-10-25 01:26:12
215,13,type2,type1,edge2,2004-10-25 01:38:01
68,75,type1,type1,edge1,2004-10-25 01:39:34
6,13,type1,type1,edge1,2004-10-25 01:39:56
13,59,type1,type1,edge1,2004-10-25 01:41:38
96,9,type1,type1,edge1,2004-10-25 01:43:37
35,7,type1,type1,edge2,2004-10-25 01:45:22
43,226,type1,type2,edge2,2004-10-25 01:51:06
3,37,type1,type1,edge3,2004-10-25 01:51:23
35,7,type1,type1,edge2,2004-10-25 01:51:52
13,171,type1,type2,edge1,2004-10-25 01:54:36
43,163,type1,type2,edge3,2004-10-25 01:55:44
175,27,type2,type1,edge1,2004-10-25 02:03:01
97,103,type1,type2,edge3,2004-10-25 02:04:19
27,175,type1,type2,edge4,2004-10-25 02:04:27
60,16,type1,type1,edge1,2004-10-25 02:05:52
2,81,type1,type1,edge1,2004-10-25 02:08:58
46,4,type1,type1,edge1,2004-10-25 02:14:51
35,128,type1,type2,edge2,2004-10-25 02:16:05
154,13,type2,type1,edge1,2004-10-25 02:20:49
35,149,type1,type2,edge2,2004-10-25 02:21:35
13,176,type1,type2,edge2,2004-10-25 02:23:34
2,69,type1,type1,edge2,2004-10-25 02:23:37
128,35,type2,type1,edge2,2004-10-25 02:27:14
50,5,type1,type1,edge4,2004-10-25 02:34:30
215,13,type2,type1,edge2,2004-10-25 02:37:41
6,70,type1,type1,edge2,2004-10-25 02:37:43
70,17,type1,type1,edge1,2004-10-25 02:41:15
215,13,type2,type1,edge3,2004-10-25 02:47:36
69,1,type1,type1,edge4,2004-10-25 03:06:20
5,86,type1,type1,edge1,2004-10-25 03:06:21
215,13,type2,type1,edge2,2004-10-25 03:07:58
214,13,type2,type1,edge1,2004-10-25 03:13:10
46,4,type1,type1,edge2,2004-10-25 03:24:06
214,13,type2,type1,edge1,2004-10-25 03:25:13
17,70,type1,type1,edge1,2004-10-25 03:37:03
69,2,type1,type1,edge2,2004-10-25 03:42:21
13,70,type1,type1,edge1,2004-10-25 03:45:19
7,3,type1,type1,edge2,2004-10-25 03:45:55
63,485,type1,type2,edge2,2004-10-25 03:46:34
4,46,type1,type1,edge1,2004-10-25 03:48:25
29,9,type1,type1,edge1,2004-10-25 04:05:56
29,9,type1,type1,edge1,2004-10-25 04:08:38
16,60,type1,type1,edge3,2004-10-25 04:20:13
85,68,type1,type1,edge1,2004-10-25 04:25:14
5,37,type1,type1,edge3,2004-10-25 04:54:38
103,97,type2,type1,edge4,2004-10-25 04:56:36
213,43,type2,type1,edge2,2004-10-25 05:11:15
65,8,type1,type1,edge2,2004-10-25 05:26:32
65,17,type1,type1,edge4,2004-10-25 05:28:41
3,68,type1,type1,edge2,2004-10-25 05:38:11
50,4,type1,type1,edge1,2004-10-25 05:42:15
68,177,type1,type2,edge1,2004-10-25 06:14:47
30,246,type1,type2,edge2,2004-10-25 06:23:45
88,68,type1,type1,edge1,2004-10-25 06:31:47
65,17,type1,type1,edge1,2004-10-25 07:01:38
177,68,type2,type1,edge1,2004-10-25 07:07:19
68,85,type1,type1,edge1,2004-10-25 07:08:37
68,177,type1,type2,edge1,2004-10-25 07:09:13
2,86,type1,type1,edge3,2004-10-25 07:14:30
74,13,type1,type1,edge3,2004-10-25 07:29:46
16,46,type1,type1,edge1,2004-10-25 08:05:35
35,15,type1,type1,edge1,2004-10-25 08:12:02
13,171,type1,type2,edge3,2004-10-25 08:28:31
20,4,type1,type1,edge1,2004-10-25 08:33:07
20,4,type1,type1,edge1,2004-10-25 08:33:53
20,4,type1,type1,edge1,2004-10-25 08:34:32
20,11,type1,type1,edge1,2004-10-25 08:44:10
20,5,type1,type1,edge1,2004-10-25 09:19:36
5,20,type1,type1,edge2,2004-10-25 09:20:12
19,9,type1,type1,edge1,2004-10-25 09:39:02
74,13,type1,type1,edge2,2004-10-25 10:00:04
5,20,type1,type1,edge1,2004-10-25 10:02:04
36,1,type1,type1,edge2,2004-10-25 10:12:41
73,1,type1,type1,edge1,2004-10-25 10:29:17
73,2,type1,type1,edge1,2004-10-25 10:32:07
42,4,type1,type1,edge1,2004-10-25 10:41:01
22,92,type1,type1,edge1,2004-10-25 10:45:46
4,42,type1,type1,edge1,2004-10-25 11:05:49
44,24,type1,type1,edge4,2004-10-25 11:10:02
66,1,type1,type1,edge2,2004-10-25 11:28:53
51,24,type1,type1,edge1,2004-10-25 11:35:21
51,48,type1,type1,edge1,2004-10-25 11:35:41
51,24,type1,type1,edge1,2004-10-25 11:38:02
22,71,type1,type1,edge1,2004-10-25 11:40:07
92,4,type1,type1,edge1,2004-10-25 11:44:41
92,4,type1,type1,edge1,2004-10-25 11:45:32
4,92,type1,type1,edge1,2004-10-25 11:46:16
22,34,type1,type1,edge1,2004-10-25 11:47:05
92,4,type1,type1,edge1,2004-10-25 11:49:31
51,24,type1,type1,edge1,2004-10-25 11:53:05
4,11,type1,type1,edge1,2004-10-25 11:54:17
22,71,type1,type1,edge2,2004-10-25 11:55:05
66,1,type1,type1,edge1,2004-10-25 11:58:44
22,71,type1,type1,edge1,2004-10-25 11:58:56
20,15,type1,type1,edge2,2004-10-25 11:59:12
28,1,type1,type1,edge1,2004-10-25 12:14:33
35,128,type1,type2,edge1,2004-10-25 12:15:56
22,92,type1,type1,edge1,2004-10-25 12:17:06
22,31,type1,type1,edge2,2004-10-25 12:18:09
35,123,type1,type2,edge2,2004-10-25 12:21:42
22,71,type1,type1,edge1,2004-10-25 12:27:00
12,2,type1,type1,edge1,2004-10-25 12:28:28
20,3,type1,type1,edge1,2004-10-25 12:36:05
128,35,type2,type1,edge3,2004-10-25 12:36:21
8,19,type1,type1,edge1,2004-10-25 12:40:29
42,4,type1,type1,edge2,2004-10-25 12:41:27
3,20,type1,type1,edge1,2004-10-25 12:47:44
20,3,type1,type1,edge1,2004-10-25 12:48:44
80,39,type1,type1,edge2,2004-10-25 13:04:58
36,24,type1,type1,edge1,2004-10-25 13:05:57
38,20,type1,type1,edge1,2004-10-25 13:07:43
94,27,type1,type1,edge1,2004-10-25 13:12:03
38,2,type1,type1,edge1,2004-10-25 13:18:28
80,39,type1,type1,edge1,2004-10-25 13:19:36
39,31,type1,type1,edge1,2004-10-25 13:19:37
69,2,type1,type1,edge1,2004-10-25 13:21:09
69,1,type1,type1,edge3,2004-10-25 13:21:44
92,2,type1,type1,edge2,2004-10-25 13:31:41
92,2,type1,type1,edge2,2004-10-25 13:40:16
6,70,type1,type1,edge1,2004-10-25 13:41:19
73,2,type1,type1,edge1,2004-10-25 13:45:09
70,6,type1,type1,edge1,2004-10-25 13:46:12
1,66,type1,type1,edge2,2004-10-25 13:50:36
92,205,type1,type2,edge1,2004-10-25 13:51:10
325,39,type2,type1,edge2,2004-10-25 13:55:22
22,71,type1,type1,edge1,2004-10-25 13:57:25
60,245,type1,type2,edge1,2004-10-25 13:59:00
60,10,type1,type1,edge1,2004-10-25 13:59:35
22,28,type1,type1,edge1,2004-10-25 14:00:22
26,13,type1,type1,edge2,2004-10-25 14:09:00
73,1,type1,type1,edge1,2004-10-25 14:16:34
31,8,type1,type1,edge1,2004-10-25 14:36:10
20,12,type1,type1,edge1,2004-10-25 14:37:31
46,4,type1,type1,edge1,2004-10-25 14:39:20
313,39,type2,type1,edge3,2004-10-25 14:43:37
44,1,type1,type1,edge2,2004-10-25 14:44:09
22,34,type1,type1,edge1,2004-10-25 14:45:07
54,14,type1,type1,edge1,2004-10-25 14:47:50
4,3,type1,type1,edge1,2004-10-25 14:50:14
20,15,type1,type1,edge1,2004-10-25 14:56:54
6,70,type1,type1,edge1,2004-10-25 14:57:14
78,169,type1,type2,edge4,2004-10-25 14:59:12
73,2,type1,type1,edge1,2004-10-25 15:05:16
73,2,type1,type1,edge3,2004-10-25 15:05:58
60,10,type1,type1,edge1,2004-10-25 15:08:32
60,5,type1,type1,edge1,2004-10-25 15:09:01
4,32,type1,type1,edge1,2004-10-25 15:10:32
78,164,type1,type2,edge3,2004-10-25 15:11:52
66,1,type1,type1,edge1,2004-10-25 15:12:45
73,2,type1,type1,edge1,2004-10-25 15:13:00
66,18,type1,type1,edge1,2004-10-25 15:13:39
66,1,type1,type1,edge2,2004-10-25 15:14:01
37,46,type1,type1,edge2,2004-10-25 15:15:21
46,4,type1,type1,edge1,2004-10-25 15:21:38
46,4,type1,type1,edge1,2004-10-25 15:22:02
87,31,type1,type1,edge1,2004-10-25 15:24:34
31,22,type1,type1,edge2,2004-10-25 15:29:19
4,32,type1,type1,edge1,2004-10-25 15:29:40
42,13,type1,type1,edge1,2004-10-25 15:33:53
4,46,type1,type1,edge2,2004-10-25 15:34:19
42,13,type1,type1,edge2,2004-10-25 15:34:37
31,87,type1,type1,edge2,2004-10-25 15:35:57
4,46,type1,type1,edge3,2004-10-25 15:36:48
6,36,type1,type1,edge2,2004-10-25 15:38:24
45,30,type1,type1,edge1,2004-10-25 15:38:46
1,66,type1,type1,edge2,2004-10-25 15:41:08
96,16,type1,type1,edge1,2004-10-25 15:50:12
60,16,type1,type1,edge1,2004-10-25 15:54:48
77,10,type1,type1,edge1,2004-10-25 15:59:42
35,77,type1,type1,edge1,2004-10-25 16:02:48
90,184,type1,type2,edge1,2004-10-25 16:11:05
28,2,type1,type1,edge2,2004-10-25 16:14:53
90,129,type1,type2,edge2,2004-10-25 16:18:14
83,26,type1,type1,edge2,2004-10-25 16:18:19
60,16,type1,type1,edge1,2004-10-25 16:19:46
90,162,type1,type2,edge2,2004-10-25 16:21:28
90,242,type1,type2,edge2,2004-10-25 16:23:55
44,6,type1,type1,edge3,2004-10-25 16:24:09
70,6,type1,type1,edge2,2004-10-25 16:26:56
60,16,type1,type1,edge3,2004-10-25 16:38:41
90,242,type1,type2,edge1,2004-10-25 16:43:28
16,96,type1,type1,edge1,2004-10-25 16:44:19
8,87,type1,type1,edge1,2004-10-25 16:45:08
35,11,type1,type1,edge1,2004-10-25 16:50:51
97,85,type1,type1,edge1,2004-10-25 16:51:38
35,128,type1,type2,edge1,2004-10-25 16:52:07
28,2,type1,type1,edge2,2004-10-25 16:54:39
83,26,type1,type1,edge2,2004-10-25 16:55:41
96,20,type1,type1,edge2,2004-10-25 16:56:45
42,4,type1,type1,edge2,2004-10-25 16:57:51
35,47,type1,type1,edge4,2004-10-25 17:03:21
63,485,type1,type2,edge1,2004-10-25 17:03:36
162,90,type2,type1,edge2,2004-10-25 17:05:53
35,202,type1,type2,edge1,2004-10-25 17:06:08
88,202,type1,type2,edge1,2004-10-25 17:06:08
77,10,type1,type1,edge1,2004-10-25 17:06:41
90,129,type1,type2,edge1,2004-10-25 17:20:27
123,35,type2,type1,edge3,2004-10-25 17:26:45
45,31,type1,type1,edge2,2004-10-25 17:27:06
19,9,type1,type1,edge1,2004-10-25 17:27:29
9,19,type1,type1,edge3,2004-10-25 17:27:56
39,313,type1,type2,edge1,2004-10-25 17:32:18
39,326,type1,type2,edge1,2004-10-25 17:33:33
13,26,type1,type1,edge2,2004-10-25 17:38:19
12,2,type1,type1,edge1,2004-10-25 17:38:56
73,2,type1,type1,edge2,2004-10-25 17:39:12
31,39,type1,type1,edge1,2004-10-25 17:39:20
38,15,type1,type1,edge1,2004-10-25 17:39:34
20,4,type1,type1,edge2,2004-10-25 17:39:42
2,35,type1,type1,edge2,2004-10-25 17:39:50
38,29,type1,type1,edge1,2004-10-25 17:40:13
90,129,type1,type2,edge1,2004-10-25 17:43:15
35,128,type1,type2,edge2,2004-10-25 17:45:02
35,2,type1,type1,edge2,2004-10-25 17:47:02
38,27,type1,type1,edge1,2004-10-25 17:47:35
45,6,type1,type1,edge1,2004-10-25 17:47:49
92,153,type1,type2,edge2,2004-10-25 17:48:42
16,31,type1,type1,edge1,2004-10-25 17:49:18
90,198,type1,type2,edge3,2004-10-25 17:51:17
45,73,type1,type1,edge1,2004-10-25 17:56:29
72,124,type1,type2,edge1,2004-10-25 18:02:08
31,22,type1,type1,edge1,2004-10-25 18:03:54
66,1,type1,type1,edge1,2004-10-25 18:08:29
90,72,type1,type1,edge2,2004-10-25 18:08:29
29,89,type1,type1,edge1,2004-10-25 18:09:39
29,89,type1,type1,edge1,2004-10-25 18:10:18
28,57,type1,type1,edge1,2004-10-25 18:12:28
1,66,type1,type1,edge1,2004-10-25 18:15:28
29,89,type1,type1,edge1,2004-10-25 18:16:01
38,9,type1,type1,edge1,2004-10-25 18:19:59
36,1,type1,type1,edge4,2004-10-25 18:21:09
96,30,type1,type1,edge2,2004-10-25 18:31:24
38,29,type1,type1,edge1,2004-10-25 18:34:39
36,3,type1,type1,edge1,2004-10-25 18:43:48
128,35,type2,type1,edge2,2004-10-25 18:50:31
36,11,type1,type1,edge1,2004-10-25 18:51:54
36,8,type1,type1,edge2,2004-10-25 18:56:14
9,38,type1,type1,edge4,2004-10-25 18:56:34
72,90,type1,type1,edge1,2004-10-25 18:57:50
87,8,type1,type1,edge2,2004-10-25 18:58:58
63,485,type1,type2,edge2,2004-10-25 19:02:15
68,84,type1,type1,edge1,2004-10-25 19:06:42
3,36,type1,type1,edge2,2004-10-25 19:08:47
60,18,type1,type1,edge1,2004-10-25 19:16:06
60,16,type1,type1,edge2,2004-10-25 19:18:12
1,66,type1,type1,edge1,2004-10-25 19:29:02
84,68,type1,type1,edge1,2004-10-25 19:29:24
42,4,type1,type1,edge1,2004-10-25 19:34:26
313,39,type2,type1,edge1,2004-10-25 19:49:19
33,25,type1,type1,edge2,2004-10-25 19:49:41
69,1,type1,type1,edge1,2004-10-25 19:54:45
69,2,type1,type1,edge1,2004-10-25 19:55:11
50,14,type1,type1,edge1,2004-10-25 19:56:00
4,11,type1,type1,edge3,2004-10-25 20:00:43
84,1,type1,type1,edge1,2004-10-25 20:03:58
10,2,type1,type1,edge1,2004-10-25 20:06:06
83,26,type1,type1,edge1,2004-10-25 20:07:31
69,2,type1,type1,edge2,2004-10-25 20:09:11
45,5,type1,type1,edge2,2004-10-25 20:09:20
2,10,type1,type1,edge1,2004-10-25 20:09:26
10,2,type1,type1,edge2,2004-10-25 20:09:58
122,13,type2,type1,edge2,2004-10-25 20:13:26
4,3,type1,type1,edge1,2004-10-25 20:13:53
136,35,type2,type1,edge1,2004-10-25 20:14:33
70,6,type1,type1,edge1,2004-10-25 20:15:52
13,121,type1,type2,edge1,2004-10-25 20:16:54
17,2,type1,type1,edge1,2004-10-25 20:17:11
37,28,type1,type1,edge2,2004-10-25 20:17:32
69,8,type1,type1,edge1,2004-10-25 20:23:51
66,20,type1,type1,edge2,2004-10-25 20:26:23
53,51,type1,type1,edge2,2004-10-25 20:27:04
10,2,type1,type1,edge3,2004-10-25 20:27:32
42,4,type1,type1,edge1,2004-10-25 20:28:23
242,90,type2,type1,edge2,2004-10-25 20:29:51
1,69,type1,type1,edge2,2004-10-25 20:33:33
66,2,type1,type1,edge1,2004-10-25 20:37:13
66,1,type1,type1,edge2,2004-10-25 20:38:03
17,2,type1,type1,edge4,2004-10-25 20:39:25
26,6,type1,type1,edge3,2004-10-25 20:39:46
35,77,type1,type1,edge1,2004-10-25 20:41:49
2,66,type1,type1,edge2,2004-10-25 20:42:46
164,78,type2,type1,edge1,2004-10-25 20:43:25
128,35,type2,type1,edge2,2004-10-25 20:45:02
37,28,type1,type1,edge2,2004-10-25 20:45:14
78,164,type1,type2,edge2,2004-10-25 20:45:26
38,27,type1,type1,edge1,2004-10-25 20:45:43
97,34,type1,type1,edge1,2004-10-25 20:46:08
39,313,type1,type2,edge1,2004-10-25 20:47:16
39,313,type1,type2,edge2,2004-10-25 20:47:54
69,1,type1,type1,edge1,2004-10-25 20:49:21
78,257,type1,type2,edge1,2004-10-25 20:49:50
78,256,type1,type2,edge1,2004-10-25 20:51:28
26,5,type1,type1,edge1,2004-10-25 20:57:49
31,22,type1,type1,edge2,2004-10-25 20:59:46
26,13,type1,type1,edge3,2004-10-25 20:59:46
78,155,type1,type2,edge1,2004-10-25 21:03:06
62,84,type1,type1,edge2,2004-10-25 21:03:36
68,199,type1,type2,edge1,2004-10-25 21:03:58
38,48,type1,type1,edge3,2004-10-25 21:05:02
9,19,type1,type1,edge1,2004-10-25 21:05:15
73,33,type1,type1,edge1,2004-10-25 21:07:19
78,256,type1,type2,edge1,2004-10-25 21:08:52
77,35,type1,type1,edge2,2004-10-25 21:09:39
78,164,type1,type2,edge2,2004-10-25 21:10:03
31,10,type1,type1,edge2,2004-10-25 21:11:27
56,22,type1,type1,edge2,2004-10-25 21:12:26
78,152,type1,type2,edge1,2004-10-25 21:14:21
15,36,type1,type1,edge2,2004-10-25 21:14:26
22,76,type1,type1,edge1,2004-10-25 21:14:41
78,167,type1,type2,edge4,2004-10-25 21:15:32
68,6,type1,type1,edge1,2004-10-25 21:18:09
92,4,type1,type1,edge1,2004-10-25 21:18:09
68,191,type1,type2,edge1,2004-10-25 21:20:15
68,162,type1,type2,edge1,2004-10-25 21:20:52
38,2,type1,type1,edge1,2004-10-25 21:20:55
22,92,type1,type1,edge2,2004-10-25 21:22:29
68,179,type1,type2,edge1,2004-10-25 21:24:21
68,175,type1,type2,edge1,2004-10-25 21:25:46
4,3,type1,type1,edge3,2004-10-25 21:29:25
22,71,type1,type1,edge2,2004-10-25 21:30:48
60,16,type1,type1,edge1,2004-10-25 21:34:18
60,18,type1,type1,edge1,2004-10-25 21:34:26
4,92,type1,type1,edge1,2004-10-25 21:34:58
34,22,type1,type1,edge1,2004-10-25 21:35:59
71,3,type1,type1,edge1,2004-10-25 21:36:26
36,3,type1,type1,edge2,2004-10-25 21:45:06
32,38,type1,type1,edge1,2004-10-25 21:50:43
30,246,type1,type2,edge2,2004-10-25 21:51:00
60,18,type1,type1,edge2,2004-10-25 21:51:03
18,60,type1,type1,edge1,2004-10-25 21:54:13
83,49,type1,type1,edge2,2004-10-25 21:56:30
12,2,type1,type1,edge1,2004-10-25 21:58:06
38,32,type1,type1,edge1,2004-10-25 21:58:44
90,51,type1,type1,edge3,2004-10-25 21:59:35
31,17,type1,type1,edge4,2004-10-25 22:01:03
14,12,type1,type1,edge4,2004-10-25 22:03:39
49,5,type1,type1,edge2,2004-10-25 22:04:21
